1637452800000,59707.52000000,60029.76000000,55317.00000000,57541.27000000,133544.39849000,1637711999999,7692411162.14288400,4444832,65001.75472000,3742924186.58535980,0
1637712000000,57541.26000000,59398.90000000,53500.00000000,53726.53000000,147693.43552000,1637971199999,8351386962.46072760,5175441,72025.37046000,4075182147.27645980,0
1637971200000,53723.72000000,58865.97000000,53256.64000000,57776.25000000,106005.99336000,1638230399999,5918742845.13810970,3713178,52503.88824000,2931505742.06186470,0
1638230400000,57776.25000000,59176.99000000,55777.77000000,56480.34000000,131691.74826000,1638489599999,7535682889.20495680,4337663,63744.57268000,3648501721.71460790,0
1638489600000,56484.26000000,57600.00000000,42000.30000000,49396.33000000,218711.88413800,1638748799999,10973396673.76929436,6599673,102584.71313000,5147974872.24509130,0
1638748800000,49396.32000000,51936.33000000,47100.00000000,50471.19000000,135250.60918000,1639007999999,6727561206.50295440,4072531,65626.30214000,3264426436.75708850,0
1639008000000,50471.19000000,50797.76000000,46751.00000000,49389.99000000,110815.45414000,1639267199999,5374023357.32966340,3303220,53693.28895000,2604329713.81259640,0
1639267200000,49389.99000000,50777.00000000,45672.75000000,48343.28000000,116843.43959000,1639526399999,5603631746.88895530,3458196,56763.83824000,2724396899.56329660,0
1639526400000,48336.95000000,49500.00000000,45456.00000000,46131.20000000,126683.53709000,1639785599999,6054179312.66042670,3723939,60989.86522000,2916876525.62201440,0
1639785600000,46133.83000000,48300.01000000,45500.00000000,46914.16000000,90174.26545000,1640044799999,4213526851.89406600,2813381,44948.65284000,2101026839.16487340,0
1640044800000,46914.17000000,51375.00000000,46630.00000000,50838.81000000,99910.67190000,1640303999999,4887782575.17506190,3244942,50156.49003000,2453720759.65820210,0
1640304000000,50838.82000000,51810.00000000,49412.00000000,50775.49000000,73367.35473000,1640563199999,3720610576.39690880,2638522,36315.64203000,1841690932.98134430,0
1640563200000,50775.48000000,52088.00000000,46096.99000000,46464.66000000,114131.79136000,1640822399999,5587311404.29616180,3469086,55265.69958000,2707348917.85333750,0
1640822400000,46464.66000000,48548.26000000,45678.00000000,47722.65000000,84894.75690000,1641081599999,4003626857.95520660,2684839,42144.43284000,1987862656.48173550,0
1641081600000,47722.66000000,47750.00000000,47275.50000000,47392.13000000,2026.14928000,1641340799999,96245894.95668740,84048,1010.21664000,47989113.27221730,0
