1587427200000,6828.98000000,7738.00000000,6762.00000000,7482.39000000,224369.65770300,1587686399999,1599392465.84304832,1945555,108466.62286100,774286586.10702904,0
1587686400000,7483.96000000,7705.00000000,7388.00000000,7693.10000000,154579.16387400,1587945599999,1167612971.84068430,1677516,75231.14431400,568351546.47199532,0
1587945600000,7693.10000000,8952.89000000,7606.00000000,8778.57000000,295290.97972800,1588204799999,2397807769.62696517,2570342,144361.61357300,1173141134.06459733,0
1588204800000,8778.58000000,9460.00000000,8401.00000000,8972.05000000,356748.11673300,1588463999999,3168762893.63763901,3165398,174648.18430700,1551809256.42316072,0
1588464000000,8972.58000000,9200.00000000,8522.00000000,9021.83000000,251025.34331600,1588723199999,2229853933.50406535,2538805,120894.26900100,1074705509.81410525,0
1588723200000,9021.36000000,10067.00000000,8906.21000000,9800.01000000,353763.71019800,1588982399999,3379582814.21175087,3230312,171999.62159900,1643276959.62057338,0
1588982400000,9800.02000000,9914.25000000,8117.00000000,8561.52000000,434623.11342700,1589241599999,3858390649.41614284,3772537,202589.85508500,1796852237.16957932,0
1589241600000,8562.04000000,9939.00000000,8528.78000000,9791.98000000,308554.43155400,1589500799999,2847377974.82483254,2853605,147657.18304900,1364535918.62412257,0
1589500800000,9791.97000000,9888.00000000,9150.00000000,9680.04000000,244126.15370100,1589759999999,2323357181.73309247,2470376,118992.52662700,1132834951.52688742,0
1589760000000,9681.11000000,9950.00000000,9326.00000000,9511.43000000,235470.10212700,1590019199999,2279527046.09811689,2299062,111546.35897200,1081119346.37119118,0
1590019200000,9511.43000000,9578.47000000,8815.00000000,9179.15000000,211398.20895900,1590278399999,1940301296.06689067,2158125,100279.01336600,920311062.60384035,0
1590278400000,9179.01000000,9298.00000000,8642.72000000,8841.18000000,191513.54753700,1590537599999,1706787655.17802667,2185949,91060.47027100,811807983.58206031,0
1590537600000,8841.00000000,9625.47000000,8811.73000000,9427.07000000,200395.50613700,1590796799999,1861349048.56788967,1995280,98326.73276800,913474338.58634208,0
1590796800000,9426.60000000,10380.00000000,9331.23000000,10200.77000000,180648.18590300,1591055999999,1741578585.58332832,2129727,93561.09339000,903243384.43239309,0
1591056000000,10202.71000000,10228.99000000,9266.00000000,9789.06000000,212679.51905900,1591315199999,2069224000.81996379,2232977,100789.45349000,981774594.91819916,0
1591315200000,9788.14000000,9854.75000000,9372.46000000,9746.99000000,138493.84932800,1591574399999,1337725259.23132770,1639624,66588.39601300,643298120.08742514,0
1591574400000,9746.99000000,9992.72000000,9570.00000000,9885.00000000,133819.42839600,1591833599999,1305052597.01123493,1597911,64773.39110600,631985995.34247225,0
1591833600000,9885.22000000,9964.00000000,9113.00000000,9473.34000000,172297.83651300,1592092799999,1635756705.17953267,1912468,78847.88833300,748592688.84643805,0
1592092800000,9473.34000000,9589.00000000,8910.45000000,9525.59000000,168215.87824200,1592351999999,1570108384.07084178,1798570,81789.00330500,763940090.12875201,0
